battery_level,temperature,usage_hours,cpu_usage,ram_usage,device_type,device_age_months,user_rating,charging_speed,screen_brightness,label,issue_type,device,timestamp
64.80380062997556,29.964790563343932,8.0,2.0651925865106335,87.05,4,55,5,50.0,50.0,0,healthy,smartphone,2025-05-31 14:00:45.815811
99.69059595488918,33.0285630979582,7.09,40.929914448085036,88.15,7,42,5,50.0,50.0,0,healthy,laptop,2025-01-26 14:00:45.815823
64.1316772873184,23.037193152701924,8.0,13.015224133542125,88.68,4,35,1,50.0,50.0,0,healthy,smartphone,2025-06-13 14:00:45.815835
55.01205305786047,22.516286627013187,8.31,13.705788384996353,40.0,4,8,4,50.0,95.71,0,healthy,smartphone,2024-12-05 14:00:45.815848
95.3,34.49,7.47,14.11,62.96,5,30,3,50.0,50.0,1,water_damage,smartwatch,2025-07-01 14:00:45.815859
50.0,30.0,8.0,30.0,40.0,2,33,3,15.96,50.0,1,charging_issue,headphones,2024-12-22 14:00:45.815871
36.33,46.66,23.7,10.01,49.24,5,16,3,50.0,50.0,1,connectivity_issue,smartwatch,2025-01-22 14:00:45.815882
18.57,40.03,18.4,45.22,9.29,1,13,4,50.0,50.0,1,wifi_connectivity,tablet,2025-11-11 14:00:45.815892
14.52,46.84,18.96,63.76,38.74,5,31,1,50.0,50.0,1,water_damage,smartwatch,2025-08-24 14:00:45.815903
9.92,36.38,21.99,30.0,40.0,5,60,1,50.0,98.8,1,battery_drain,smartwatch,2025-05-13 14:00:45.815915
79.81,27.42,12.0,29.91,43.05,7,18,1,50.0,50.0,1,battery_issue,laptop,2025-04-07 14:00:45.815926
31.49,49.69,21.24,27.68,19.08,2,1,4,50.0,50.0,1,audio_distortion,headphones,2025-03-26 14:00:45.815936
55.58,45.54,1.01,61.84,24.68,5,35,1,50.0,50.0,1,water_damage,smartwatch,2025-12-05 14:00:45.815959
84.36,52.91,5.87,40.08,14.29,1,14,5,50.0,50.0,1,storage_full,tablet,2025-09-09 14:00:45.815971
32.85,58.55,8.3,95.07,50.85,1,30,5,50.0,50.0,1,storage_full,tablet,2025-02-12 14:00:45.815985
74.55197225237663,24.77303940582027,14.11,11.333622059696447,40.0,5,28,1,50.0,73.86,0,healthy,smartwatch,2025-12-02 14:00:45.816001
50.0,30.0,8.0,30.0,40.0,2,46,3,26.26,50.0,1,charging_issue,headphones,2024-12-13 14:00:45.816013
14.61,35.41,15.18,30.0,40.0,5,38,1,50.0,78.61,1,battery_drain,smartwatch,2025-02-27 14:00:45.816025
52.650240492198385,28.8185979648244,13.47,9.579274101371194,40.0,2,21,2,50.0,72.85,0,healthy,headphones,2024-12-10 14:00:45.816038
3.31,45.56,12.18,0.28,71.11,1,34,2,50.0,50.0,1,storage_full,tablet,2025-08-17 14:00:45.816049
50.0,30.0,8.0,30.0,40.0,2,49,5,13.45,50.0,1,charging_issue,headphones,2025-12-04 14:00:45.816061
70.28105618360908,34.69314318523074,2.48,0.7604143179521738,82.02,2,52,3,50.0,50.0,0,healthy,headphones,2025-11-21 14:00:45.816073
81.77,41.96,1.74,79.18,56.36,2,33,2,50.0,50.0,1,physical_damage,headphones,2024-12-19 14:00:45.816085
86.14,51.85,11.25,20.12,22.94,1,20,3,50.0,50.0,1,charging_problem,tablet,2025-09-09 14:00:45.816096
70.96,41.69,13.76,85.48,42.99,7,17,2,50.0,50.0,1,keyboard_malfunction,laptop,2025-02-19 14:00:45.816106
59.399105830954994,31.5827998997109,8.0,30.214470414901985,94.28,4,12,1,50.0,50.0,0,healthy,smartphone,2025-04-19 14:00:45.816120
66.92807700705353,22.186106146065217,5.43,47.387306605222896,40.0,7,27,1,50.0,50.0,0,healthy,laptop,2025-06-07 14:00:45.816133
74.28,53.49,9.31,87.15,40.0,7,20,2,50.0,50.0,1,overheating,laptop,2025-07-29 14:00:45.816145
99.71016289525615,29.653000222036795,8.0,9.811099094781978,40.0,4,15,3,28.72,50.0,0,healthy,smartphone,2025-12-04 14:00:45.816159
8.96,38.1,13.47,30.0,40.0,4,55,5,50.0,99.75,1,battery_drain,smartphone,2025-10-22 14:00:45.816171
29.98,55.84,10.83,96.82,40.0,7,38,3,50.0,50.0,1,overheating,laptop,2025-03-23 14:00:45.816183
22.64,42.34,13.8,65.68,86.11,1,41,5,50.0,50.0,1,wifi_connectivity,tablet,2025-12-02 14:00:45.816195
50.0,30.0,8.0,96.03,85.27,4,47,1,50.0,50.0,1,software_lag,smartphone,2025-01-15 14:00:45.816206
63.8,77.02,11.66,93.16,40.0,7,36,3,50.0,50.0,1,overheating,laptop,2025-05-02 14:00:45.816218
68.74,30.52,22.94,26.81,29.06,7,30,1,50.0,50.0,1,hard_drive_failure,laptop,2025-05-20 14:00:45.816230
67.71,23.77,11.49,7.78,3.95,7,17,5,50.0,50.0,1,ram_problem,laptop,2025-10-10 14:00:45.816244
77.58467908926787,32.31226537648116,15.71,25.401457715313768,6.92,2,56,3,50.0,50.0,0,healthy,headphones,2025-02-06 14:00:45.816256
3.96,36.36,22.75,30.0,40.0,5,31,5,50.0,74.53,1,battery_drain,smartwatch,2025-10-05 14:00:45.816268
34.0,20.77,21.65,70.53,2.32,2,8,5,50.0,50.0,1,audio_distortion,headphones,2025-12-03 14:00:45.816279
81.59,21.32,10.59,89.11,63.63,1,48,4,50.0,50.0,1,charging_problem,tablet,2025-05-13 14:00:45.816290
50.0,30.0,8.0,99.25,88.04,4,45,4,50.0,50.0,1,software_lag,smartphone,2025-02-11 14:00:45.816302
93.3141374512577,29.701539014939833,23.87,12.411546438700077,40.0,5,60,2,50.0,74.13,0,healthy,smartwatch,2024-12-13 14:00:45.816316
50.0,30.0,5.46,30.0,40.0,4,15,5,50.0,50.0,1,screen_crack,smartphone,2025-02-14 14:00:45.816357
0.41,40.07,11.58,30.0,40.0,2,28,3,50.0,90.22,1,battery_drain,headphones,2024-12-20 14:00:45.816379
88.88,48.39,1.03,59.64,24.95,7,50,2,50.0,50.0,1,hard_drive_failure,laptop,2025-06-30 14:00:45.816397
50.0,30.0,8.0,30.0,40.0,4,29,5,19.29,50.0,1,charging_issue,smartphone,2025-03-04 14:00:45.816416
50.0,30.0,8.68,30.0,40.0,4,9,3,50.0,50.0,1,screen_crack,smartphone,2025-07-02 14:00:45.816431
57.12,71.67,7.36,94.94,40.0,4,37,4,50.0,50.0,1,overheating,smartphone,2024-12-17 14:00:45.816447
52.54678597048385,24.605733426362438,8.0,1.9155432871220734,99.73,4,38,3,50.0,50.0,0,healthy,smartphone,2025-01-21 14:00:45.816468
53.65,77.28,9.59,95.3,40.0,4,38,1,50.0,50.0,1,overheating,smartphone,2025-05-04 14:00:45.816496
44.44,49.36,5.94,95.74,40.0,7,37,5,50.0,50.0,1,overheating,laptop,2025-06-11 14:00:45.816511
50.0,30.0,8.0,30.0,40.0,4,38,1,9.53,50.0,1,charging_issue,smartphone,2025-07-12 14:00:45.816526
24.96,35.59,23.68,30.0,40.0,4,11,4,50.0,87.82,1,battery_drain,smartphone,2025-10-04 14:00:45.816540
50.0,30.0,8.0,94.91,82.86,4,53,2,50.0,50.0,1,software_lag,smartphone,2025-05-10 14:00:45.816564
51.68,33.43,3.2,40.38,7.21,1,56,2,50.0,50.0,1,wifi_connectivity,tablet,2025-04-05 14:00:45.816577
68.33267725335968,25.48691143285108,16.1,19.470451314965782,12.24,7,53,3,50.0,50.0,0,healthy,laptop,2025-05-22 14:00:45.816588
50.0,30.0,8.0,72.82,87.77,4,57,2,50.0,50.0,1,software_lag,smartphone,2025-11-01 14:00:45.816600
9.73,45.99,3.01,72.15,7.6,2,53,3,50.0,50.0,1,audio_distortion,headphones,2025-03-15 14:00:45.816611
50.0,30.0,8.0,97.74,87.01,4,41,2,50.0,50.0,1,software_lag,smartphone,2025-09-13 14:00:45.816630
16.32,36.69,10.83,78.17,87.26,1,25,2,50.0,50.0,1,screen_issue,tablet,2025-09-14 14:00:45.816647
2.1,39.27,8.88,30.0,40.0,2,41,5,50.0,80.33,1,battery_drain,headphones,2025-03-22 14:00:45.816659
97.7318460347172,25.054717465886192,8.0,29.779452246554243,81.21,4,25,5,50.0,50.0,0,healthy,smartphone,2024-12-25 14:00:45.816672
38.55,52.2,12.55,50.13,36.9,7,27,2,50.0,50.0,1,ram_problem,laptop,2025-05-25 14:00:45.816684
0.22,43.63,9.21,30.0,40.0,1,28,5,50.0,73.02,1,battery_drain,tablet,2025-04-29 14:00:45.816696
99.0888358732292,32.97753631347138,8.0,5.0229906312278025,40.0,2,44,3,8.6,50.0,0,healthy,headphones,2025-01-12 14:00:45.816710
61.06,72.62,7.64,92.04,40.0,4,33,1,50.0,50.0,1,overheating,smartphone,2025-03-25 14:00:45.816722
69.39,58.33,16.04,55.74,30.06,2,17,2,50.0,50.0,1,audio_distortion,headphones,2025-07-11 14:00:45.816734
92.06604338129065,27.127097940935634,4.23,33.58258204964567,30.08,1,40,1,50.0,50.0,0,healthy,tablet,2024-12-13 14:00:45.816745
59.954836002377334,29.662838291438256,8.0,22.910651244799894,40.0,4,20,4,15.52,50.0,0,healthy,smartphone,2025-03-18 14:00:45.816758
55.49279614066734,21.441561634234585,7.39,16.381529195482734,75.24,1,43,2,50.0,50.0,0,healthy,tablet,2024-12-05 14:00:45.816770
41.33,38.73,3.86,93.74,82.97,2,52,5,50.0,50.0,1,physical_damage,headphones,2025-02-18 14:00:45.816781
81.63,29.03,23.69,40.78,83.38,1,15,3,50.0,50.0,1,storage_full,tablet,2025-10-28 14:00:45.816792
26.62,54.56,3.35,23.79,41.21,2,47,1,50.0,50.0,1,physical_damage,headphones,2024-12-25 14:00:45.816836
96.9,30.59,17.81,25.05,66.29,2,15,1,50.0,50.0,1,physical_damage,headphones,2024-12-25 14:00:45.816884
43.65,46.94,0.37,2.68,71.94,7,19,5,50.0,50.0,1,ram_problem,laptop,2025-06-11 14:00:45.816912
13.23,42.38,12.7,30.0,40.0,2,48,5,50.0,89.71,1,battery_drain,headphones,2025-11-09 14:00:45.816989
9.11,41.02,11.15,72.49,38.43,1,1,1,50.0,50.0,1,screen_issue,tablet,2025-03-15 14:00:45.817015
35.27,39.02,10.31,92.65,35.98,5,18,1,50.0,50.0,1,screen_damage,smartwatch,2025-12-04 14:00:45.817047
6.34,55.52,8.25,95.31,73.67,5,49,1,50.0,50.0,1,sensor_malfunction,smartwatch,2025-09-09 14:00:45.817074
64.40922882197331,28.625553871063126,6.8,4.6847117565931296,54.78,7,9,5,50.0,50.0,0,healthy,laptop,2025-09-05 14:00:45.817109
99.4420430274616,33.15143122466278,19.31,49.4647341299007,40.0,2,42,3,50.0,75.49,0,healthy,headphones,2025-06-16 14:00:45.817145
99.67,33.85,1.61,1.51,87.08,5,33,2,50.0,50.0,1,water_damage,smartwatch,2025-04-09 14:00:45.817174
42.45,50.8,6.55,93.27,68.88,2,9,5,50.0,50.0,1,connectivity_issue,headphones,2025-09-20 14:00:45.817214
44.21,53.99,7.64,88.89,40.0,7,38,2,50.0,50.0,1,overheating,laptop,2025-10-30 14:00:45.817246
70.56660277317857,23.37131761395672,5.24,0.7539331830517915,68.03,2,29,2,50.0,50.0,0,healthy,headphones,2025-03-16 14:00:45.817277
50.0,30.0,8.0,30.0,40.0,4,2,1,2.27,50.0,1,charging_issue,smartphone,2024-12-06 14:00:45.817309
39.48,67.87,8.06,90.14,40.0,7,38,5,50.0,50.0,1,overheating,laptop,2025-03-17 14:00:45.817344
21.3,54.22,4.37,97.96,40.0,4,4,4,50.0,50.0,1,overheating,smartphone,2025-09-23 14:00:45.817374
18.28,52.27,21.78,50.63,57.75,1,60,3,50.0,50.0,1,storage_full,tablet,2025-01-18 14:00:45.817402
50.0,30.0,8.0,30.0,40.0,4,58,3,4.1,50.0,1,charging_issue,smartphone,2025-08-30 14:00:45.817426
91.62,31.64,22.25,49.01,73.41,1,9,2,50.0,50.0,1,screen_issue,tablet,2025-04-24 14:00:45.817445
78.0530007640776,22.660467376710468,6.61,27.10332198731068,80.6,5,52,4,50.0,50.0,0,healthy,smartwatch,2025-10-29 14:00:45.817465
50.0,30.0,8.0,30.0,40.0,4,31,5,15.78,50.0,1,charging_issue,smartphone,2025-05-14 14:00:45.817485
51.714966753489584,31.468091451270134,2.83,37.846100428848665,96.36,2,24,1,50.0,50.0,0,healthy,headphones,2025-07-06 14:00:45.817505
28.37,53.43,7.84,85.09,40.0,4,40,4,50.0,50.0,1,overheating,smartphone,2025-10-29 14:00:45.817525
96.46351034698066,26.246420735042662,10.54,3.074887569232904,40.0,7,42,3,50.0,50.0,0,healthy,laptop,2025-09-17 14:00:45.817547
5.01,44.09,19.57,30.0,40.0,1,31,4,50.0,86.93,1,battery_drain,tablet,2025-05-29 14:00:45.817567
54.71061234020859,22.862439040065496,1.18,8.362326554972139,43.84,5,44,1,50.0,50.0,0,healthy,smartwatch,2025-04-26 14:00:45.817587
46.79,53.78,9.18,94.32,40.0,7,27,2,50.0,50.0,1,overheating,laptop,2025-02-10 14:00:45.817606
81.4976675054125,21.790081617477945,19.65,35.89454305266799,40.0,1,39,4,50.0,78.31,0,healthy,tablet,2025-05-22 14:00:45.817628
54.130142232483855,31.121232441186358,13.06,25.995316321694805,40.0,4,18,2,50.0,79.6,0,healthy,smartphone,2025-11-15 14:00:45.817650
75.21,44.74,4.85,90.69,39.74,5,13,4,50.0,50.0,1,sensor_malfunction,smartwatch,2025-04-18 14:00:45.817668
73.84,51.65,17.29,94.29,35.93,1,3,1,50.0,50.0,1,screen_issue,tablet,2024-12-28 14:00:45.817686
70.35509330680148,22.352350378112053,15.7,19.414156144483897,42.64,1,34,4,50.0,50.0,0,healthy,tablet,2025-10-31 14:00:45.817706
71.99,50.38,11.84,97.83,40.0,7,47,4,50.0,50.0,1,overheating,laptop,2025-08-20 14:00:45.817723
22.83,60.62,8.74,92.26,40.0,7,44,3,50.0,50.0,1,overheating,laptop,2025-06-04 14:00:45.817735
55.92382652164464,22.915766606566777,8.0,15.425270302905435,40.0,4,52,1,3.13,50.0,0,healthy,smartphone,2025-05-15 14:00:45.817749
9.0,36.45,16.79,30.0,40.0,1,3,5,50.0,83.68,1,battery_drain,tablet,2025-10-23 14:00:45.817762
78.83256111655498,21.82928722019612,8.0,10.522531703949344,40.0,4,18,4,27.53,50.0,0,healthy,smartphone,2025-05-09 14:00:45.817776
82.03730077955018,29.35350510040092,11.2,4.836382929229965,87.12,7,38,4,50.0,50.0,0,healthy,laptop,2025-08-12 14:00:45.817791
87.76945560556501,24.178627615159186,17.1,11.253009685115883,86.57,7,20,2,50.0,50.0,0,healthy,laptop,2025-07-28 14:00:45.817805
65.85,34.57,21.82,80.19,56.61,1,14,5,50.0,50.0,1,storage_full,tablet,2025-08-18 14:00:45.817819
9.66,40.61,14.04,30.0,40.0,4,7,2,50.0,83.06,1,battery_drain,smartphone,2025-03-15 14:00:45.817831
16.17,35.15,21.04,30.0,40.0,1,17,2,50.0,72.0,1,battery_drain,tablet,2025-05-23 14:00:45.817844
16.06,41.21,10.43,30.0,40.0,5,6,1,50.0,90.01,1,battery_drain,smartwatch,2025-01-12 14:00:45.817855
68.28395950640211,26.900016508304997,4.35,44.02288600108073,40.0,4,27,2,50.0,50.0,0,healthy,smartphone,2025-03-07 14:00:45.817868
96.91,48.23,13.81,98.72,59.47,2,49,2,50.0,50.0,1,physical_damage,headphones,2025-11-23 14:00:45.817880
28.44,54.6,15.69,48.52,97.78,7,34,2,50.0,50.0,1,battery_issue,laptop,2025-09-05 14:00:45.817891
4.95,41.97,20.36,30.0,40.0,1,18,1,50.0,70.36,1,battery_drain,tablet,2025-09-10 14:00:45.817903
53.01084161156662,27.22382475029908,9.14,18.498936959505624,40.0,4,13,2,50.0,50.0,0,healthy,smartphone,2024-12-06 14:00:45.817916
50.0,30.0,16.36,30.0,40.0,4,4,2,50.0,50.0,1,screen_crack,smartphone,2025-08-04 14:00:45.817928
9.79,39.6,15.05,30.0,40.0,1,27,4,50.0,99.95,1,battery_drain,tablet,2025-02-08 14:00:45.817940
81.26,48.61,0.65,95.07,43.37,5,15,1,50.0,50.0,1,water_damage,smartwatch,2025-07-25 14:00:45.817952
9.87,36.03,23.36,30.0,40.0,5,22,1,50.0,78.36,1,battery_drain,smartwatch,2024-12-06 14:00:45.817964
0.53,41.83,6.96,35.83,71.04,7,28,3,50.0,50.0,1,battery_issue,laptop,2025-08-30 14:00:45.817975
27.37,38.79,14.98,30.0,40.0,5,39,3,50.0,86.38,1,battery_drain,smartwatch,2025-08-26 14:00:45.817987
81.0625952576053,22.046042898748244,2.43,29.184750339421285,98.82,2,7,3,50.0,50.0,0,healthy,headphones,2024-12-06 14:00:45.817999
16.87,35.16,21.29,30.0,40.0,2,41,1,50.0,78.08,1,battery_drain,headphones,2025-01-18 14:00:45.818011
41.53,30.02,9.54,37.95,18.44,7,2,5,50.0,50.0,1,ram_problem,laptop,2025-11-12 14:00:45.818022
96.79835737659761,34.27098117756342,19.61,26.195521165656338,61.65,2,2,1,50.0,50.0,0,healthy,headphones,2025-04-29 14:00:45.818034
63.53639748016175,33.51631928033776,18.31,14.75097959766961,9.04,1,55,4,50.0,50.0,0,healthy,tablet,2025-01-29 14:00:45.818049
29.66,20.62,2.19,71.21,25.13,1,39,3,50.0,50.0,1,screen_issue,tablet,2025-11-17 14:00:45.818060
8.47,42.78,19.35,30.0,40.0,5,1,2,50.0,96.81,1,battery_drain,smartwatch,2025-03-31 14:00:45.818072
81.11325120027504,25.82398803099652,0.58,9.038994914504661,87.48,2,30,1,50.0,50.0,0,healthy,headphones,2025-02-08 14:00:45.818087
4.14,39.21,13.42,30.0,40.0,5,43,4,50.0,75.25,1,battery_drain,smartwatch,2025-02-14 14:00:45.818099
55.75904596750391,33.22128937167311,11.13,14.533995602771615,15.85,5,30,1,50.0,50.0,0,healthy,smartwatch,2025-06-30 14:00:45.818127
50.0,30.0,8.0,78.49,95.9,4,27,5,50.0,50.0,1,software_lag,smartphone,2025-07-28 14:00:45.818139
28.89,56.92,23.31,91.8,58.22,7,48,5,50.0,50.0,1,ram_problem,laptop,2025-11-22 14:00:45.818152
48.47,29.71,7.14,72.0,66.09,5,29,5,50.0,50.0,1,connectivity_issue,smartwatch,2025-09-09 14:00:45.818162
96.37921248848855,32.90377098595828,8.92,11.393227806276096,40.0,1,1,1,50.0,99.05,0,healthy,tablet,2025-10-08 14:00:45.818174
23.77,28.85,17.41,47.51,45.67,2,40,5,50.0,50.0,1,connectivity_issue,headphones,2025-03-17 14:00:45.818185
4.29,35.01,21.15,91.31,5.44,1,13,4,50.0,50.0,1,screen_issue,tablet,2025-10-09 14:00:45.818200
85.09,40.99,15.81,63.63,15.04,7,47,4,50.0,50.0,1,keyboard_malfunction,laptop,2025-03-03 14:00:45.818211
1.98,43.93,3.78,66.06,97.89,5,33,3,50.0,50.0,1,connectivity_issue,smartwatch,2025-10-27 14:00:45.818223
50.0,30.0,8.0,82.52,92.22,4,22,3,50.0,50.0,1,software_lag,smartphone,2025-11-06 14:00:45.818235
10.35,55.26,2.66,21.69,95.24,7,39,4,50.0,50.0,1,keyboard_malfunction,laptop,2025-07-24 14:00:45.818245
93.07,34.69,17.74,32.98,84.43,5,34,2,50.0,50.0,1,screen_damage,smartwatch,2025-04-27 14:00:45.818254
75.55890224278012,29.24884935127597,22.67,44.017931440821926,40.0,4,36,4,50.0,50.0,0,healthy,smartphone,2025-08-22 14:00:45.818267
39.47,38.18,13.62,99.19,41.75,5,59,4,50.0,50.0,1,connectivity_issue,smartwatch,2025-08-16 14:00:45.818277
36.14,61.19,11.1,83.2,40.0,4,50,1,50.0,50.0,1,overheating,smartphone,2025-04-26 14:00:45.818288
19.26,37.82,22.9,30.0,40.0,5,45,1,50.0,97.16,1,battery_drain,smartwatch,2025-03-31 14:00:45.818299
50.0,30.0,8.0,30.0,40.0,4,45,4,28.24,50.0,1,charging_issue,smartphone,2025-02-26 14:00:45.818310
89.54072682656013,21.226637831008368,12.0,29.293048555634083,40.0,5,48,1,50.0,87.79,0,healthy,smartwatch,2025-09-26 14:00:45.818323
59.59962706101589,25.655250853195458,5.51,22.161153628651164,77.57,1,8,1,50.0,50.0,0,healthy,tablet,2025-08-22 14:00:45.818334
28.03,43.65,16.46,30.0,40.0,5,27,2,50.0,99.82,1,battery_drain,smartwatch,2025-02-17 14:00:45.818345
17.36,28.1,5.3,17.82,4.42,7,50,5,50.0,50.0,1,hard_drive_failure,laptop,2025-08-31 14:00:45.818355
50.0,30.0,12.38,30.0,40.0,4,27,4,50.0,50.0,1,screen_crack,smartphone,2025-04-27 14:00:45.818366
2.49,25.44,8.16,43.44,68.43,5,59,2,50.0,50.0,1,connectivity_issue,smartwatch,2025-07-30 14:00:45.818376
92.4,52.67,10.69,39.01,11.06,1,19,2,50.0,50.0,1,storage_full,tablet,2025-02-23 14:00:45.818386
50.0,30.0,8.0,30.0,40.0,2,45,3,26.56,50.0,1,charging_issue,headphones,2025-11-02 14:00:45.818398
16.38,24.77,12.41,31.12,89.87,7,7,1,50.0,50.0,1,hard_drive_failure,laptop,2025-09-23 14:00:45.818408
48.02,51.35,8.08,95.97,40.0,7,40,2,50.0,50.0,1,overheating,laptop,2025-04-28 14:00:45.818419
71.7738945636027,20.88407518102621,4.01,17.12241986109734,23.93,1,11,4,50.0,50.0,0,healthy,tablet,2025-06-08 14:00:45.818430
50.0,30.0,8.0,30.0,40.0,2,42,2,4.6,50.0,1,charging_issue,headphones,2025-03-02 14:00:45.818441
50.0,30.0,8.0,99.93,97.08,4,54,1,50.0,50.0,1,software_lag,smartphone,2025-03-20 14:00:45.818455
99.04,50.81,15.41,72.95,12.64,5,22,2,50.0,50.0,1,water_damage,smartwatch,2025-07-18 14:00:45.818466
67.01977185939106,27.974234409456344,20.52,26.52966034166609,94.93,7,10,2,50.0,50.0,0,healthy,laptop,2024-12-23 14:00:45.818477
66.17,24.54,5.26,28.85,92.87,7,53,4,50.0,50.0,1,ram_problem,laptop,2025-04-07 14:00:45.818487
65.73,32.07,2.03,23.13,67.95,5,32,1,50.0,50.0,1,water_damage,smartwatch,2025-01-02 14:00:45.818497
91.92735788603204,31.87666950562175,8.66,18.373678468725057,40.0,7,36,1,50.0,50.0,0,healthy,laptop,2025-09-14 14:00:45.818510
63.67962063640516,32.6914371531754,8.0,17.36765656580915,92.14,4,10,2,50.0,50.0,0,healthy,smartphone,2025-09-18 14:00:45.818522
7.19,59.85,5.46,5.33,25.5,5,8,1,50.0,50.0,1,connectivity_issue,smartwatch,2025-07-01 14:00:45.818533
50.0,30.0,8.0,74.82,96.94,4,46,4,50.0,50.0,1,software_lag,smartphone,2025-06-10 14:00:45.818546
34.13,46.48,18.57,16.07,75.71,2,43,3,50.0,50.0,1,audio_distortion,headphones,2025-03-31 14:00:45.818557
59.87323973501262,31.640884711411097,8.0,42.93615510526426,40.0,2,4,1,21.24,50.0,0,healthy,headphones,2025-02-25 14:00:45.818569
80.72,33.11,0.16,45.32,65.39,7,14,3,50.0,50.0,1,ram_problem,laptop,2025-10-16 14:00:45.818583
69.87,48.44,8.53,38.61,56.61,5,36,2,50.0,50.0,1,water_damage,smartwatch,2025-06-13 14:00:45.818593
75.58,54.78,2.77,88.48,0.52,5,5,2,50.0,50.0,1,connectivity_issue,smartwatch,2025-05-11 14:00:45.818603
5.11,44.13,18.04,97.24,60.49,7,54,3,50.0,50.0,1,keyboard_malfunction,laptop,2025-11-30 14:00:45.818613
97.93,30.2,15.85,2.25,61.85,7,19,5,50.0,50.0,1,keyboard_malfunction,laptop,2025-09-18 14:00:45.818623
94.0735693141205,24.669142145685328,22.85,48.650723799062455,65.11,7,42,3,50.0,50.0,0,healthy,laptop,2025-02-23 14:00:45.818634
78.4028112439776,32.845804797135244,10.87,30.60815385778472,40.0,7,8,1,50.0,50.0,0,healthy,laptop,2025-11-29 14:00:45.818646
19.69,43.67,15.62,1.81,23.62,2,6,4,50.0,50.0,1,physical_damage,headphones,2025-02-10 14:00:45.818656
6.49,20.69,3.5,36.17,29.15,7,7,3,50.0,50.0,1,ram_problem,laptop,2025-06-05 14:00:45.818667
22.81,48.84,7.56,91.78,40.0,7,22,1,50.0,50.0,1,overheating,laptop,2025-08-05 14:00:45.818677
65.34,52.1,2.02,90.96,99.95,1,40,2,50.0,50.0,1,charging_problem,tablet,2025-11-08 14:00:45.818687
64.91588142724146,34.314093779701366,10.75,42.948521752597046,40.0,7,44,4,50.0,50.0,0,healthy,laptop,2025-08-21 14:00:45.818699
69.91762223595885,20.412261840716962,23.68,16.64061952449548,52.07,2,18,4,50.0,50.0,0,healthy,headphones,2025-06-09 14:00:45.818710
17.67,43.65,9.29,30.0,40.0,2,24,4,50.0,71.7,1,battery_drain,headphones,2024-12-19 14:00:45.818722
63.92,67.31,7.37,93.6,40.0,4,19,2,50.0,50.0,1,overheating,smartphone,2025-09-03 14:00:45.818742
56.77,44.53,11.86,84.28,46.13,7,1,1,50.0,50.0,1,hard_drive_failure,laptop,2025-11-14 14:00:45.818753
50.0,30.0,9.85,30.0,40.0,4,45,3,50.0,50.0,1,screen_crack,smartphone,2025-08-23 14:00:45.818764
39.34,64.65,10.71,88.09,40.0,4,21,4,50.0,50.0,1,overheating,smartphone,2025-11-28 14:00:45.818775
17.61,49.34,6.25,97.52,78.76,1,45,5,50.0,50.0,1,storage_full,tablet,2025-11-27 14:00:45.818785
60.34,44.8,23.77,82.95,52.44,7,40,3,50.0,50.0,1,ram_problem,laptop,2025-09-30 14:00:45.818798
88.79324157584942,22.785046643396313,8.0,37.608523434674545,40.0,4,3,1,10.76,50.0,0,healthy,smartphone,2024-12-20 14:00:45.818811
51.95,48.99,9.54,97.84,40.0,4,13,5,50.0,50.0,1,overheating,smartphone,2025-07-02 14:00:45.818822
23.83,44.84,18.25,30.0,40.0,2,10,3,50.0,97.49,1,battery_drain,headphones,2025-11-06 14:00:45.818833
66.65490221833487,23.249678753165746,2.98,49.04458812384197,72.32,5,55,5,50.0,50.0,0,healthy,smartwatch,2025-09-21 14:00:45.818844
18.3,37.83,22.02,70.85,9.18,2,10,2,50.0,50.0,1,physical_damage,headphones,2025-09-08 14:00:45.818855
50.0,30.0,2.73,30.0,40.0,4,34,3,50.0,50.0,1,screen_crack,smartphone,2024-12-26 14:00:45.818865
58.688170786965046,22.50825836824383,18.33,41.545383662272975,40.0,5,8,1,50.0,70.16,0,healthy,smartwatch,2024-12-11 14:00:45.818878
55.39836409635052,32.51961028481768,7.72,7.336913847657006,60.98,5,29,2,50.0,50.0,0,healthy,smartwatch,2025-01-07 14:00:45.818890
39.05,41.12,20.54,55.03,31.96,7,6,4,50.0,50.0,1,battery_issue,laptop,2025-09-20 14:00:45.818900
10.57,56.53,22.88,7.56,76.73,5,52,1,50.0,50.0,1,sensor_malfunction,smartwatch,2025-06-29 14:00:45.818912
80.17066657058695,29.01536274980849,18.43,24.849459985160294,44.37,2,3,4,50.0,50.0,0,healthy,headphones,2025-04-21 14:00:45.818923
69.36,22.44,4.0,26.64,36.53,2,20,2,50.0,50.0,1,connectivity_issue,headphones,2025-05-01 14:00:45.818936
68.95462370820867,23.19545599935199,8.44,49.1025035370942,40.0,7,2,2,50.0,50.0,0,healthy,laptop,2025-10-01 14:00:45.818948
80.6,30.06,8.16,17.27,83.93,1,11,5,50.0,50.0,1,wifi_connectivity,tablet,2025-07-10 14:00:45.818958
